lead_id,lead_created_date,source,product,segment,msisdn,country
LEADRTL15E16,2025-06-24,REFERRAL,PHONE+INSURANCE,CHURN_RISK_30,766126295,KE
LEADDNF4X13Q,2025-07-18,REFERRAL,PHONE+INSURANCE,NEW,730478530,ZM
LEADPQFMPAH3,2025-06-19,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,762256258,GH
LEADXCDL9T15,2025-07-15,DIGITAL,UPGRADE,NEW,739796475,UG
LEADGBUL1OT9,2025-08-08,CROSS_SELL,PHONE+INSURANCE,NEW,760514512,ZM
LEADJAXNHRC4,2025-07-08,INBOUND,UPGRADE,LAPSED,727719615,ZM
LEADYME6PSRB,2025-07-07,DIGITAL,UPGRADE,LAPSED,790170412,ZM
LEADYGY21JMA,2025-07-29,WINBACK,PHONE+INSURANCE,NEW,770440993,ZM
LEAD8L4PJAGX,2025-05-25,REFERRAL,UPGRADE,CHURN_RISK_60,743173686,ZM
LEADZMF4V5I2,2025-07-17,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,734852582,ZM
LEAD0GZGXRDC,2025-07-12,WINBACK,UPGRADE,CHURN_RISK_60,762382863,UG
LEADPCKWTEJT,2025-05-28,REFERRAL,PHONE+INSURANCE,NEW,777460336,ZM
LEADAV3G6099,2025-07-28,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,746047075,ZM
LEADPACQ5AH9,2025-05-22,CROSS_SELL,CASH_LOAN,LAPSED,753695427,KE
LEADKHG4G7NI,2025-05-19,CROSS_SELL,UPGRADE,HIGH_VALUE,715184381,KE
LEAD6AIU01LC,2025-06-14,WINBACK,OTHER,NEW,746948562,ZM
LEADIQF1G5FU,2025-07-31,WINBACK,PHONE+INSURANCE,HIGH_VALUE,752025032,UG
LEADEPPOLG5T,2025-05-22,INBOUND,UPGRADE,CHURN_RISK_60,740764930,ZM
LEADQA4P3PRN,2025-05-17,REFERRAL,PHONE+INSURANCE,NEW,755402833,GH
LEAD84VF1618,2025-07-26,INBOUND,UPGRADE,LAPSED,731970207,KE
LEAD6MGHAGMB,2025-06-06,DIGITAL,PHONE+INSURANCE,LAPSED,750229580,UG
LEAD5IMLZ6IO,2025-08-02,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,767685146,KE
LEADGF4OFPAT,2025-06-15,WINBACK,OTHER,NEW,746549341,UG
LEAD1D5C21O6,2025-06-18,REFERRAL,PHONE+INSURANCE,NEW,782104813,UG
LEADHRLNF6NV,2025-07-05,CROSS_SELL,INSURANCE_ONLY,NEW,735997422,ZM
LEADEOCIRIO7,2025-07-29,REFERRAL,INSURANCE_ONLY,CHURN_RISK_60,736784982,KE
LEADN6FAWE3I,2025-06-16,REFERRAL,CASH_LOAN,CHURN_RISK_60,700605250,ZM
LEAD5JGZCY4M,2025-06-24,INBOUND,CASH_LOAN,NEW,742653730,GH
LEADI4SP7QFQ,2025-06-22,WINBACK,INSURANCE_ONLY,NEW,717025492,KE
LEADTZJ2L72V,2025-07-18,REFERRAL,CASH_LOAN,CHURN_RISK_30,798778042,KE
LEADRNU851V9,2025-07-09,CROSS_SELL,UPGRADE,NEW,757713405,KE
LEADZX8J5MS2,2025-07-13,INBOUND,CASH_LOAN,NEW,798682361,GH
LEADP2E2ASOE,2025-08-12,CROSS_SELL,INSURANCE_ONLY,LAPSED,778450404,GH
LEADCVGFGM1T,2025-07-01,WINBACK,UPGRADE,NEW,747334398,GH
LEADGOVJGA4G,2025-07-11,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,721813769,GH
LEADVXO3PEOJ,2025-05-16,REFERRAL,UPGRADE,CHURN_RISK_30,745995226,KE
LEADRKBZWB1U,2025-05-23,INBOUND,UPGRADE,NEW,732965259,UG
LEADD8H4ZPAT,2025-07-13,REFERRAL,PHONE+INSURANCE,CHURN_RISK_30,761928541,GH
LEADRPEKZZMA,2025-05-22,REFERRAL,PHONE+INSURANCE,NEW,743696517,ZM
LEADFIE952EX,2025-08-07,WINBACK,OTHER,NEW,782841619,ZM
LEADOJ3E0QQX,2025-05-27,CROSS_SELL,PHONE+INSURANCE,LAPSED,752124997,UG
LEAD4HJKWBJP,2025-07-08,DIGITAL,PHONE+INSURANCE,CHURN_RISK_60,709322956,KE
LEAD4RWGKG5K,2025-05-26,INBOUND,PHONE+INSURANCE,HIGH_VALUE,729419543,KE
LEADJPMH3UQ1,2025-06-12,DIGITAL,CASH_LOAN,CHURN_RISK_30,701446903,UG
LEAD4EUBYGS0,2025-07-02,REFERRAL,OTHER,CHURN_RISK_60,735731499,UG
LEAD5WL0JD0I,2025-07-18,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,779183946,UG
LEADCYBRXODH,2025-07-22,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_30,767805296,ZM
LEADC148MO64,2025-07-02,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,717632666,ZM
LEADX5DNSVBC,2025-07-01,WINBACK,UPGRADE,NEW,760775326,KE
LEADBQ4UA9N1,2025-06-26,DIGITAL,PHONE+INSURANCE,NEW,757499502,GH
LEADVIARPH3Q,2025-07-08,REFERRAL,CASH_LOAN,CHURN_RISK_30,716138711,GH
LEADX1W1QXPH,2025-07-27,DIGITAL,PHONE+INSURANCE,CHURN_RISK_30,744223450,ZM
LEADOK3ZY5SR,2025-07-27,DIGITAL,UPGRADE,HIGH_VALUE,716295769,UG
LEADE3ZCXU11,2025-07-27,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,773157391,GH
LEAD41OF7Y5R,2025-06-07,WINBACK,UPGRADE,CHURN_RISK_60,777875353,UG
LEADEFZ811ID,2025-07-16,REFERRAL,PHONE+INSURANCE,HIGH_VALUE,798990638,UG
LEADOKBZVYX9,2025-06-05,INBOUND,PHONE+INSURANCE,HIGH_VALUE,711690100,GH
LEADK1VPANGW,2025-05-29,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,772290772,KE
LEADI60K23Z2,2025-06-18,WINBACK,UPGRADE,CHURN_RISK_60,793111915,UG
LEADS7NNXXYM,2025-07-14,DIGITAL,CASH_LOAN,LAPSED,786597256,ZM
LEADXJ17X6XD,2025-07-02,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_30,700197662,KE
LEADWB5HSTS6,2025-07-06,CROSS_SELL,UPGRADE,CHURN_RISK_60,708803339,UG
LEADG5KKS1B4,2025-07-24,CROSS_SELL,UPGRADE,NEW,761423841,ZM
LEADXWDPA7YZ,2025-08-05,REFERRAL,UPGRADE,CHURN_RISK_30,751657510,UG
LEADBEAWQW29,2025-07-25,FIELD,PHONE+INSURANCE,NEW,756543141,KE
LEADNXXMS3RA,2025-07-30,DIGITAL,INSURANCE_ONLY,NEW,718703143,GH
LEAD5HVV7FIN,2025-08-07,FIELD,UPGRADE,CHURN_RISK_30,701201911,UG
LEADVXQE1IL4,2025-06-15,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,792570744,KE
LEAD1Z322KAI,2025-07-18,INBOUND,INSURANCE_ONLY,CHURN_RISK_30,753701561,GH
LEADMZQRSJZO,2025-05-30,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,726519478,UG
LEAD18OVEUUR,2025-07-31,REFERRAL,PHONE+INSURANCE,NEW,789466466,ZM
LEADFOWAPCQ7,2025-06-07,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,778303546,ZM
LEAD6V8TH105,2025-07-29,CROSS_SELL,UPGRADE,CHURN_RISK_60,753662562,UG
LEADAEJGS5JV,2025-07-09,INBOUND,UPGRADE,NEW,733154375,GH
LEAD9OB6KB9Z,2025-06-03,WINBACK,CASH_LOAN,NEW,753538936,KE
LEADX450UHEH,2025-08-06,REFERRAL,UPGRADE,CHURN_RISK_60,777163353,GH
LEADVTX3NF27,2025-05-19,REFERRAL,UPGRADE,HIGH_VALUE,718177418,UG
LEADSI3B79P7,2025-05-22,INBOUND,INSURANCE_ONLY,CHURN_RISK_30,713731131,UG
LEAD9NT5DXI7,2025-08-06,CROSS_SELL,INSURANCE_ONLY,CHURN_RISK_30,760206033,KE
LEADF16X14AI,2025-07-15,REFERRAL,PHONE+INSURANCE,NEW,741252304,GH
LEADGXLOARRX,2025-08-07,FIELD,PHONE+INSURANCE,CHURN_RISK_30,709834748,KE
LEADFMW4VCHR,2025-05-20,INBOUND,CASH_LOAN,HIGH_VALUE,728181320,UG
LEAD4KV2RA0T,2025-06-19,INBOUND,PHONE+INSURANCE,LAPSED,717269901,GH
LEAD4OC1CQB7,2025-08-11,FIELD,PHONE+INSURANCE,HIGH_VALUE,774808012,KE
LEADVCMGJVC2,2025-07-22,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,747475650,UG
LEAD6QJ2ONVE,2025-06-25,CROSS_SELL,UPGRADE,NEW,753468541,KE
LEADI3AL6EJA,2025-07-29,DIGITAL,UPGRADE,NEW,733372509,KE
LEADHN110BS6,2025-08-10,WINBACK,PHONE+INSURANCE,LAPSED,773012855,KE
LEADQTFLVM8N,2025-08-07,WINBACK,INSURANCE_ONLY,HIGH_VALUE,792885269,KE
LEADEBG9K4SS,2025-07-07,DIGITAL,UPGRADE,CHURN_RISK_30,707170147,GH
LEADVBYEZD43,2025-05-20,INBOUND,PHONE+INSURANCE,NEW,784449992,ZM
LEADNDTTUM2I,2025-07-03,WINBACK,PHONE+INSURANCE,NEW,788334001,UG
LEADYFAI6YR8,2025-08-10,INBOUND,CASH_LOAN,LAPSED,748769147,ZM
LEADYYEXHPCO,2025-07-22,CROSS_SELL,CASH_LOAN,CHURN_RISK_60,709855438,KE
LEAD29EOIZU7,2025-07-16,REFERRAL,CASH_LOAN,NEW,748761580,ZM
LEADERTQHNOL,2025-05-17,REFERRAL,PHONE+INSURANCE,CHURN_RISK_30,706957012,GH
LEADB05DWJAT,2025-07-01,WINBACK,UPGRADE,LAPSED,740601849,KE
LEADXFEVMY1Q,2025-06-14,WINBACK,PHONE+INSURANCE,LAPSED,749798459,KE
LEADBWTB5Q78,2025-07-04,INBOUND,PHONE+INSURANCE,CHURN_RISK_60,739631241,UG
LEADL08KKLSE,2025-05-20,REFERRAL,UPGRADE,CHURN_RISK_30,702186404,UG
LEADH541OO5V,2025-07-21,REFERRAL,UPGRADE,NEW,792050376,GH
LEADA8O34LPQ,2025-07-02,WINBACK,CASH_LOAN,LAPSED,739773100,ZM
LEADEM9NNC8Y,2025-05-17,WINBACK,UPGRADE,NEW,709106880,ZM
LEADLBSUNGKH,2025-05-27,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,779286521,ZM
LEADHYL77VLQ,2025-06-30,REFERRAL,UPGRADE,CHURN_RISK_30,776862400,GH
LEAD874OHL5T,2025-07-09,WINBACK,UPGRADE,CHURN_RISK_60,726146725,ZM
LEADTAYBGI0R,2025-07-04,REFERRAL,PHONE+INSURANCE,LAPSED,763625618,ZM
LEADGAMRH4FZ,2025-07-26,DIGITAL,PHONE+INSURANCE,CHURN_RISK_60,793764901,KE
LEADJGUEIFO2,2025-06-21,DIGITAL,CASH_LOAN,NEW,761765566,ZM
LEAD7WZITMFE,2025-07-14,CROSS_SELL,PHONE+INSURANCE,LAPSED,792074773,ZM
LEADWI2SKHKX,2025-07-08,REFERRAL,UPGRADE,HIGH_VALUE,781154743,KE
LEAD35LJM6C7,2025-06-26,WINBACK,UPGRADE,NEW,743433857,ZM
LEADBZOKIYG1,2025-05-30,REFERRAL,PHONE+INSURANCE,CHURN_RISK_30,783942023,UG
LEADHC5S88OK,2025-06-11,REFERRAL,UPGRADE,NEW,765424216,ZM
LEADMLW2EK0B,2025-05-19,INBOUND,PHONE+INSURANCE,LAPSED,763473812,ZM
LEADY5R1SPPN,2025-05-17,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,700324854,GH
LEADO2XM43O8,2025-08-13,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,735214993,UG
LEADRVD79ZUR,2025-07-30,WINBACK,INSURANCE_ONLY,CHURN_RISK_60,777083309,GH
LEADVZPVWLL5,2025-06-16,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,780156892,KE
LEADHEIV6DDZ,2025-06-21,DIGITAL,CASH_LOAN,NEW,778614521,ZM
LEADWUMJACYP,2025-06-26,DIGITAL,PHONE+INSURANCE,NEW,793819774,KE
LEADK37FOQSR,2025-07-17,CROSS_SELL,INSURANCE_ONLY,NEW,768906283,GH
LEADXXCX9KNB,2025-07-21,WINBACK,CASH_LOAN,NEW,793620685,ZM
LEADL0UT5JAY,2025-07-05,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,769164260,GH
LEAD5T844QH2,2025-06-08,REFERRAL,INSURANCE_ONLY,CHURN_RISK_30,706804206,ZM
LEADEDL60YOK,2025-07-05,CROSS_SELL,PHONE+INSURANCE,NEW,767009843,ZM
LEADM9GQJANQ,2025-07-17,CROSS_SELL,UPGRADE,NEW,769930055,GH
LEADCNJDGJKC,2025-06-29,CROSS_SELL,PHONE+INSURANCE,NEW,768758689,KE
LEADT69A1435,2025-06-09,REFERRAL,PHONE+INSURANCE,NEW,798004411,UG
LEADFHXCBY0T,2025-06-18,REFERRAL,UPGRADE,LAPSED,798768742,GH
LEADJUVPCVV5,2025-06-11,REFERRAL,PHONE+INSURANCE,LAPSED,777290137,KE
LEADHOJALBH1,2025-05-29,CROSS_SELL,OTHER,LAPSED,750686092,GH
LEADLX8UY5VW,2025-07-27,WINBACK,PHONE+INSURANCE,NEW,773619337,KE
LEADF5428MT9,2025-06-18,INBOUND,INSURANCE_ONLY,NEW,718778677,GH
LEADFIUPQKPN,2025-06-23,REFERRAL,PHONE+INSURANCE,CHURN_RISK_30,749029688,UG
LEAD9YZHS1EV,2025-06-18,CROSS_SELL,UPGRADE,LAPSED,786085615,ZM
LEADPI1G6BX0,2025-07-27,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,750565706,KE
LEAD7H4PZNGV,2025-06-21,FIELD,PHONE+INSURANCE,NEW,788208325,ZM
LEADTF2533UO,2025-07-13,REFERRAL,PHONE+INSURANCE,NEW,773653235,KE
LEAD0HRQSU95,2025-07-12,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,730601506,UG
LEAD35ZWQYT3,2025-06-24,WINBACK,PHONE+INSURANCE,HIGH_VALUE,759945416,ZM
LEADLHS95TWB,2025-07-17,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,760724532,ZM
LEADVUKSVZOO,2025-07-17,INBOUND,UPGRADE,CHURN_RISK_30,773810099,GH
LEAD8YOFVYG7,2025-06-03,WINBACK,PHONE+INSURANCE,NEW,789644032,KE
LEAD7XTX42D1,2025-06-03,CROSS_SELL,INSURANCE_ONLY,CHURN_RISK_30,703563869,KE
LEADBVH2VFT6,2025-05-30,WINBACK,CASH_LOAN,HIGH_VALUE,730051846,KE
LEAD67ILPLSO,2025-07-31,DIGITAL,OTHER,NEW,769600535,GH
LEADQ2P014X5,2025-08-11,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,713441911,GH
LEADYBEDRV5I,2025-07-10,INBOUND,PHONE+INSURANCE,CHURN_RISK_30,736755317,GH
LEAD8LLRB7DF,2025-05-28,DIGITAL,INSURANCE_ONLY,NEW,730443496,UG
LEADL131V0UP,2025-05-29,CROSS_SELL,INSURANCE_ONLY,NEW,760442839,ZM
LEADJPKOR3A1,2025-08-03,CROSS_SELL,INSURANCE_ONLY,LAPSED,731125430,GH
LEADP7WR1SHE,2025-05-23,CROSS_SELL,CASH_LOAN,NEW,778153931,KE
LEADPDOU0ZE3,2025-08-07,FIELD,CASH_LOAN,CHURN_RISK_60,744483342,UG
LEADGD40CM0T,2025-06-13,CROSS_SELL,INSURANCE_ONLY,LAPSED,778259397,UG
LEAD24ZN0MWM,2025-06-21,FIELD,UPGRADE,HIGH_VALUE,738042061,GH
LEADCAAFFSDU,2025-07-08,FIELD,INSURANCE_ONLY,NEW,709637542,KE
LEADYN6ZJUY3,2025-06-19,WINBACK,CASH_LOAN,NEW,721642106,GH
LEADX981BF8W,2025-06-20,WINBACK,PHONE+INSURANCE,HIGH_VALUE,703968838,ZM
LEAD6OQE09O8,2025-07-25,INBOUND,PHONE+INSURANCE,NEW,700200744,KE
LEADE4EY9JVB,2025-05-19,FIELD,UPGRADE,LAPSED,728018859,UG
LEADWARQCFK3,2025-06-29,REFERRAL,PHONE+INSURANCE,NEW,716146074,ZM
LEADQ46PL5NB,2025-05-23,CROSS_SELL,PHONE+INSURANCE,NEW,773764113,GH
LEADNWMUFGYN,2025-08-05,INBOUND,PHONE+INSURANCE,NEW,735260096,GH
LEAD90MCZH78,2025-05-15,INBOUND,UPGRADE,CHURN_RISK_30,738728311,GH
LEAD6IAQIIJN,2025-07-22,WINBACK,PHONE+INSURANCE,CHURN_RISK_30,750730347,UG
LEADMEZVSQ3H,2025-06-03,REFERRAL,PHONE+INSURANCE,NEW,717986931,UG
LEADRPDGZ2SC,2025-07-10,CROSS_SELL,PHONE+INSURANCE,NEW,797051048,UG
LEADDCIROW8A,2025-06-25,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,773618872,KE
LEADKLQBXXA5,2025-07-08,INBOUND,CASH_LOAN,NEW,777602817,GH
LEADZHOBHGS5,2025-06-06,CROSS_SELL,CASH_LOAN,HIGH_VALUE,786843154,GH
LEADKDKFORDC,2025-06-05,CROSS_SELL,PHONE+INSURANCE,LAPSED,742917259,UG
LEAD6H0FEEB9,2025-07-08,WINBACK,PHONE+INSURANCE,NEW,731152898,ZM
LEADFA8014EH,2025-07-02,INBOUND,PHONE+INSURANCE,NEW,771697108,GH
LEADGN92F0J3,2025-06-30,CROSS_SELL,PHONE+INSURANCE,NEW,755260181,UG
LEAD1KP2GVPG,2025-06-22,WINBACK,UPGRADE,CHURN_RISK_30,723336119,ZM
LEADWR63JUWM,2025-07-12,INBOUND,PHONE+INSURANCE,HIGH_VALUE,783460671,ZM
LEADGN8NL4J1,2025-08-11,CROSS_SELL,PHONE+INSURANCE,CHURN_RISK_60,752356553,GH
LEAD6ODR9HOU,2025-08-02,DIGITAL,CASH_LOAN,LAPSED,749777340,KE
LEADZYMUZZO1,2025-07-09,CROSS_SELL,PHONE+INSURANCE,NEW,777388161,ZM
LEAD7FDRFQX7,2025-07-17,CROSS_SELL,PHONE+INSURANCE,NEW,726375893,ZM
LEADTSPYA2OT,2025-07-06,WINBACK,PHONE+INSURANCE,CHURN_RISK_60,739733158,GH
LEADD4YSD6SH,2025-07-07,INBOUND,UPGRADE,NEW,761995791,KE
LEADCY117JW3,2025-07-02,REFERRAL,INSURANCE_ONLY,CHURN_RISK_30,774341916,UG
LEADHEEK2VK1,2025-07-27,WINBACK,INSURANCE_ONLY,HIGH_VALUE,753265725,GH
LEAD4K1H3VQ0,2025-07-03,WINBACK,INSURANCE_ONLY,NEW,778528019,UG
LEADJ4CYGO6Z,2025-07-27,WINBACK,UPGRADE,HIGH_VALUE,776122518,ZM
LEAD6ILVB8DM,2025-08-10,WINBACK,PHONE+INSURANCE,CHURN_RISK_60,757954859,ZM
LEADHI8H7PR2,2025-05-25,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,792026538,KE
LEAD085RHCJT,2025-05-26,FIELD,UPGRADE,HIGH_VALUE,713922336,GH
LEADBL6F6FU5,2025-05-18,CROSS_SELL,UPGRADE,NEW,755967954,KE
LEADVIF81J67,2025-08-02,DIGITAL,OTHER,NEW,740582530,KE
LEADPZUYR7VH,2025-05-24,REFERRAL,CASH_LOAN,NEW,772953400,UG
LEADE52DY739,2025-07-17,WINBACK,PHONE+INSURANCE,LAPSED,740729055,KE
LEADDET4KERZ,2025-06-21,CROSS_SELL,INSURANCE_ONLY,CHURN_RISK_30,781546931,KE
LEAD4GCT8BWK,2025-06-21,CROSS_SELL,CASH_LOAN,LAPSED,714924843,ZM
LEADXEKBZCML,2025-06-15,CROSS_SELL,CASH_LOAN,CHURN_RISK_30,755158740,UG
LEADJMGL1RLC,2025-07-24,INBOUND,CASH_LOAN,NEW,718646960,ZM
LEADTZJS6PVS,2025-07-28,REFERRAL,PHONE+INSURANCE,CHURN_RISK_60,780246671,ZM
LEADQ77HNS54,2025-07-09,WINBACK,UPGRADE,CHURN_RISK_30,724727121,GH
LEADNNJ5RXC4,2025-08-06,REFERRAL,PHONE+INSURANCE,LAPSED,787766247,UG
LEADX85J2S2D,2025-07-19,FIELD,PHONE+INSURANCE,CHURN_RISK_60,765410125,ZM
LEADJ81RTAOG,2025-08-09,CROSS_SELL,CASH_LOAN,NEW,796652205,KE
LEADTGUKTQ5S,2025-06-02,WINBACK,PHONE+INSURANCE,NEW,748038653,UG
LEAD0TQ2I6DE,2025-05-19,REFERRAL,INSURANCE_ONLY,HIGH_VALUE,733054430,KE
LEAD877FXV7A,2025-06-24,WINBACK,INSURANCE_ONLY,CHURN_RISK_30,758610285,UG
LEAD9VQIET4A,2025-07-25,INBOUND,INSURANCE_ONLY,LAPSED,740279000,ZM
LEADCL12S67J,2025-06-22,DIGITAL,PHONE+INSURANCE,LAPSED,763019381,UG
LEADBDSTVAHM,2025-07-24,FIELD,CASH_LOAN,NEW,775060646,UG
LEADFHX0ZJ7I,2025-08-08,CROSS_SELL,PHONE+INSURANCE,NEW,796703415,KE
LEAD62VL1TKU,2025-06-28,WINBACK,PHONE+INSURANCE,CHURN_RISK_60,732977091,GH
LEAD6S2PN0NP,2025-06-29,WINBACK,PHONE+INSURANCE,LAPSED,732291810,GH
LEADLPDIXCVT,2025-07-05,WINBACK,UPGRADE,NEW,718792282,KE
LEADWX4KK1R6,2025-08-01,DIGITAL,UPGRADE,HIGH_VALUE,743366907,ZM
LEAD6GKABCZL,2025-06-02,INBOUND,INSURANCE_ONLY,CHURN_RISK_60,796656398,UG
LEADMQ4VBGR3,2025-07-22,REFERRAL,UPGRADE,NEW,702006059,GH
LEADXWMVM74L,2025-06-12,REFERRAL,PHONE+INSURANCE,NEW,772185025,UG
LEADVO6YVPDK,2025-06-01,DIGITAL,PHONE+INSURANCE,NEW,721068735,KE
LEAD7GEYV6NH,2025-07-23,FIELD,CASH_LOAN,HIGH_VALUE,700664949,ZM
LEAD4VSK23AF,2025-05-30,WINBACK,PHONE+INSURANCE,NEW,756101245,UG
LEADNIVDCCAZ,2025-06-11,REFERRAL,PHONE+INSURANCE,HIGH_VALUE,786977257,UG
LEADKRSN8L0U,2025-08-09,REFERRAL,PHONE+INSURANCE,HIGH_VALUE,783436326,ZM
LEADEI8XQ6TC,2025-06-11,CROSS_SELL,PHONE+INSURANCE,NEW,744492862,GH
LEADW8MYZDCQ,2025-05-30,CROSS_SELL,PHONE+INSURANCE,NEW,766968371,KE
LEADQ6PE2FDZ,2025-08-07,REFERRAL,CASH_LOAN,HIGH_VALUE,743104315,UG
LEADECERT7AW,2025-06-03,INBOUND,PHONE+INSURANCE,NEW,764132366,KE
LEADTVCE3SKS,2025-05-30,CROSS_SELL,PHONE+INSURANCE,HIGH_VALUE,755577557,ZM
LEADAB0QM6UT,2025-06-08,INBOUND,CASH_LOAN,NEW,793535058,GH
LEADMXSNWER8,2025-07-09,CROSS_SELL,UPGRADE,HIGH_VALUE,795778524,GH
LEADMC967FD2,2025-07-06,DIGITAL,CASH_LOAN,NEW,789563347,ZM
LEADKP555N2R,2025-07-04,CROSS_SELL,OTHER,LAPSED,737533969,ZM
LEADYL1W9JPK,2025-06-30,INBOUND,CASH_LOAN,NEW,757158027,ZM
LEADAOEAOEUL,2025-05-30,DIGITAL,PHONE+INSURANCE,HIGH_VALUE,771649701,GH
